seed,row_index,row_kind,grid_index,parameter,parameter_label,objective,cell,checkpoint_batch_zero_based,parameter_value,loss,psth_sse,cv_squared_error,analytic_gradient,firing_rate_hz,spike_count,sim_cv,cv_valid
123,46,grid,6,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.012247448787093163,2950.0,2950.0,0.23305325210094452,24078.044921875,16.442401261702628,490.0,1.2180688381195068,True
123,47,grid,7,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.018594589084386826,4814.0,4814.0,0.07626473903656006,696097.0625,50.90433206939364,1517.0,1.0522174835205078,True
123,47,grid,7,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.018594589084386826,6396.0,6396.0,0.2361484318971634,4351693.5,58.085299151035194,1731.0,0.714357852935791,True
123,47,grid,7,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.018594589084386826,4230.0,4230.0,2.4472285076626576e-05,922427.9375,25.770947283648198,768.0,1.7057716846466064,True
123,48,grid,8,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.028231080621480942,10227.0,10227.0,0.0001525245315860957,5310743.0,80.53421026140062,2400.0,1.316028118133545,True
123,48,grid,8,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.028231080621480942,14132.0,14132.0,0.15880882740020752,6774721.0,82.11133854568638,2447.0,0.8018006682395935,True
123,48,grid,8,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.028231080621480942,10292.0,10292.0,0.3364057242870331,2826718.25,42.01201301969732,1252.0,2.280829668045044,True
123,49,grid,9,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.04286160692572594,31703.0,31703.0,0.08482641726732254,14163156.0,126.10315090097647,3758.0,1.6196279525756836,True
123,49,grid,9,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.04286160692572594,28330.0,28330.0,0.10196535289287567,8903193.0,111.23787792355961,3315.0,0.8809887766838074,True
123,49,grid,9,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.04286160692572594,29312.0,29312.0,1.6919654607772827,6375561.0,68.25274319653703,2034.0,3.0015804767608643,True
123,50,grid,10,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.06507427990436554,95542.0,95542.0,0.4112885892391205,30174502.0,196.26858159122176,5849.0,1.969696044921875,True
123,50,grid,10,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.06507427990436554,49784.0,49784.0,0.0653628259897232,12391994.0,143.18311466058185,4267.0,0.9446473717689514,True
123,50,grid,10,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.06507427990436554,80021.0,80021.0,4.683027267456055,12623548.0,107.94939767121907,3217.0,3.8648550510406494,True
123,51,grid,11,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.0987984910607338,265843.0,265843.0,1.1513928174972534,57582748.0,302.5066272943861,9015.0,2.4014079570770264,True
123,51,grid,11,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.0987984910607338,76935.0,76935.0,0.04344268888235092,33526822.0,174.79279218818158,5209.0,0.9918798208236694,True
123,51,grid,11,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.0987984910607338,212991.0,212991.0,10.008180618286133,23102994.0,170.16207509815106,5071.0,4.864395618438721,True
123,52,grid,12,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.15000000596046448,705973.0,705973.0,2.7895007133483887,101782296.0,467.93731753967984,13945.0,2.9985580444335938,True
123,52,grid,12,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.15000000596046448,105523.0,105523.0,0.029052257537841797,71062024.0,202.14086775611554,6024.0,1.0298616886138916,True
123,52,grid,12,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.15000000596046448,519922.0,519922.0,19.04597282409668,36203980.0,263.0113083453575,7838.0,6.064993858337402,True
123,53,checkpoint_baseline,-1,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.016436368227005005,4714.0,4714.0,0.12150664627552032,2471.5625,44.52870709036609,1327.0,0.9798001646995544,True
123,53,checkpoint_baseline,-1,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.004957615397870541,1324.0,1324.0,0.3585936427116394,15287.7529296875,17.885305862219386,533.0,0.6014820337295532,True
123,53,checkpoint_baseline,-1,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.011607290245592594,2910.0,2910.0,0.3006350100040436,53222.91015625,15.50283547531962,462.0,1.1525228023529053,True
123,54,grid,0,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0010000000474974513,4714.0,4714.0,0.12150664627552032,52565.16796875,44.52870709036609,1327.0,0.9798001646995544,True
123,54,grid,0,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0010000000474974513,1254.0,1254.0,0.3739568591117859,-52947.3671875,17.180631522432133,512.0,0.5887888073921204,True
123,54,grid,0,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0010000000474974513,2739.0,2739.0,0.19261573255062103,-11863.59375,11.912351934498842,355.0,1.2619446516036987,True
123,55,grid,1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0015182418283075094,4661.0,4661.0,0.10649707168340683,349995.90625,45.36760511392235,1352.0,1.0020393133163452,True
123,55,grid,1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0015182418283075094,1387.0,1387.0,0.36010217666625977,258647.140625,18.18730915069964,542.0,0.6002237796783447,True
123,55,grid,1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0015182418283075094,2834.0,2834.0,0.17430298030376434,-3311.8173828125,12.751249958055098,380.0,1.283328652381897,True
123,56,grid,2,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0023050580639392138,4632.0,4632.0,0.09274957329034805,405747.5625,46.676286030670106,1391.0,1.0238300561904907,True
123,56,grid,2,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0023050580639392138,1366.0,1366.0,0.3591618835926056,274735.59375,19.630213751216402,585.0,0.6010077595710754,True
123,56,grid,2,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0023050580639392138,2866.0,2866.0,0.18775954842567444,-3555.087646484375,13.757927586322605,410.0,1.2675124406814575,True
123,57,grid,3,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0034996354952454567,5319.0,5319.0,0.07316932082176208,953456.5625,48.65608536626287,1450.0,1.05787992477417,True
123,57,grid,3,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0034996354952454567,1468.0,1468.0,0.30206310749053955,426452.28125,22.24757558471192,663.0,0.6507062315940857,True
123,57,grid,3,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0034996354952454567,2910.0,2910.0,0.30065932869911194,47230.9453125,15.50283547531962,462.0,1.1525006294250488,True
123,58,grid,4,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0053132930770516396,6296.0,6296.0,0.06679592281579971,1765039.625,52.24656890708365,1557.0,1.0699291229248047,True
123,58,grid,4,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0053132930770516396,1907.0,1907.0,0.2562493085861206,787171.8125,26.1065064930707,778.0,0.694098174571991,True
123,58,grid,4,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0053132930770516396,2971.0,2971.0,0.4626723527908325,177848.265625,18.690647964833392,557.0,1.0206245183944702,True
123,59,grid,5,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.00806686282157898,8435.0,8435.0,0.05115397647023201,3420600.25,57.85040770443945,1724.0,1.102205753326416,True
123,59,grid,5,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.00806686282157898,2526.0,2526.0,0.17169202864170074,1313219.625,32.5156873930405,969.0,0.785951554775238,True
123,59,grid,5,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.00806686282157898,3526.0,3526.0,0.5313774347305298,910714.5,24.56293412972719,732.0,0.9718683362007141,True
123,60,grid,6,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.012247448787093163,14498.0,14498.0,0.019217954948544502,6991982.0,67.21250964732727,2003.0,1.1897493600845337,True
123,60,grid,6,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.012247448787093163,3981.0,3981.0,0.06209691986441612,2144436.75,41.27378275896782,1230.0,0.9511163830757141,True
123,60,grid,6,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.012247448787093163,6159.0,6159.0,0.37389057874679565,2290832.25,35.80416764538103,1067.0,1.0893588066101074,True
123,61,grid,7,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.018594589084386826,29285.0,29285.0,0.0019498642068356276,12418250.0,83.15157209489614,2478.0,1.3725354671478271,True
123,61,grid,7,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.018594589084386826,6993.0,6993.0,0.0060762399807572365,3226237.5,53.68947350760041,1600.0,1.1223586797714233,True
123,61,grid,7,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.018594589084386826,13018.0,13018.0,0.143198624253273,5340107.0,54.29348008456092,1618.0,1.3224087953567505,True
123,62,grid,8,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.028231080621480942,60370.0,60370.0,0.07986810803413391,19859558.0,109.6943055602161,3269.0,1.610987663269043,True
123,62,grid,8,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.028231080621480942,12320.0,12320.0,0.0025936486199498177,5093706.5,70.0312070064763,2087.0,1.2512367963790894,True
123,62,grid,8,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.028231080621480942,31710.0,31710.0,0.000795517407823354,10726643.0,85.29915103520015,2542.0,1.6726198196411133,True
123,63,grid,9,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.04286160692572594,148271.0,148271.0,0.40610450506210327,36781720.0,153.48478238985268,4574.0,1.9656414985656738,True
123,63,grid,9,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.04286160692572594,20857.0,20857.0,0.021804360672831535,7161420.0,88.85607865507868,2648.0,1.3479719161987305,True
123,63,grid,9,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.04286160692572594,79323.0,79323.0,0.14409692585468292,19621856.0,134.32435153182777,4003.0,2.08042573928833,True
123,64,grid,10,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.06507427990436554,328269.0,328269.0,1.0694758892059326,53007196.0,221.6033019026207,6604.0,2.3625328540802,True
123,64,grid,10,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.06507427990436554,33391.0,33391.0,0.05906489118933678,11685728.0,109.79497332304284,3272.0,1.443341612815857,True
123,64,grid,10,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.06507427990436554,195311.0,195311.0,0.778278112411499,36193184.0,209.62383812623736,6247.0,2.5830254554748535,True
123,65,grid,11,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0987984910607338,645333.0,645333.0,2.3759572505950928,69484224.0,326.499110768095,9730.0,2.8697922229766846,True
123,65,grid,11,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0987984910607338,49045.0,49045.0,0.11299742013216019,24028316.0,131.136539042314,3908.0,1.5364598035812378,True
123,65,grid,11,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0987984910607338,482072.0,482072.0,2.170762538909912,61808384.0,326.23066340055703,9722.0,3.174175500869751,True
123,66,grid,12,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.15000000596046448,1234037.0,1234037.0,4.607715606689453,99855264.0,488.1715378678567,14548.0,3.4749372005462646,True
123,66,grid,12,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.15000000596046448,64797.0,64797.0,0.17444685101509094,36360072.0,148.65272977416865,4430.0,1.617977261543274,True
123,66,grid,12,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.15000000596046448,1121156.0,1121156.0,4.789391994476318,91991808.0,503.27170229186936,14998.0,3.8892927169799805,True
123,67,checkpoint_baseline,-1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0010000000474974513,4714.0,4714.0,0.12150664627552032,52565.16796875,44.52870709036609,1327.0,0.9798001646995544,True
123,67,checkpoint_baseline,-1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0013098177732899785,1324.0,1324.0,0.3585936427116394,238954.5625,17.885305862219386,533.0,0.6014820337295532,True
123,67,checkpoint_baseline,-1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0034952524583786726,2910.0,2910.0,0.3006350100040436,48242.0859375,15.50283547531962,462.0,1.1525228023529053,True
123,68,grid,0,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0010000000474974513,4764.0,4764.0,0.12114967405796051,-499.19659423828125,44.595818932250594,1329.0,0.9803125858306885,True
123,68,grid,0,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0010000000474974513,1324.0,1324.0,0.3585936427116394,-208.17684936523438,17.885305862219386,533.0,0.6014820337295532,True
123,68,grid,0,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0010000000474974513,3203.0,3203.0,0.13640530407428741,-1509.2034912109375,18.757759806717893,559.0,1.331493854522705,True
123,69,grid,1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0015182418283075094,4764.0,4764.0,0.12114967405796051,-1139.9927978515625,44.595818932250594,1329.0,0.9803125858306885,True
123,69,grid,1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0015182418283075094,1324.0,1324.0,0.3585936427116394,-969.993896484375,17.885305862219386,533.0,0.6014820337295532,True
123,69,grid,1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0015182418283075094,3203.0,3203.0,0.13640530407428741,-2417.984619140625,18.757759806717893,559.0,1.331493854522705,True
123,70,grid,2,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0023050580639392138,4764.0,4764.0,0.12114967405796051,-3365.05126953125,44.595818932250594,1329.0,0.9803125858306885,True
123,70,grid,2,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0023050580639392138,1324.0,1324.0,0.3585936427116394,-5238.40576171875,17.885305862219386,533.0,0.6014820337295532,True
123,70,grid,2,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0023050580639392138,3203.0,3203.0,0.13640530407428741,-5287.1728515625,18.757759806717893,559.0,1.331493854522705,True
123,71,grid,3,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0034996354952454567,4738.0,4738.0,0.120762400329113,-4489.6015625,44.595818932250594,1329.0,0.9808693528175354,True
123,71,grid,3,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0034996354952454567,1327.0,1327.0,0.3613949716091156,-7364.4501953125,17.851749941277138,532.0,0.5991475582122803,True
123,71,grid,3,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0034996354952454567,3205.0,3205.0,0.1386115700006485,-11705.2216796875,18.690647964833392,557.0,1.3285189867019653,True
123,72,grid,4,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0053132930770516396,4714.0,4714.0,0.12149613350629807,10352.0703125,44.52870709036609,1327.0,0.9798152446746826,True
123,72,grid,4,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0053132930770516396,1334.0,1334.0,0.3771454393863678,6214.16455078125,17.818194020334886,531.0,0.5861872434616089,True
123,72,grid,4,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0053132930770516396,3198.0,3198.0,0.13802209496498108,-26731.615234375,18.657092043891144,556.0,1.329311490058899,True
123,73,grid,5,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.00806686282157898,4691.0,4691.0,0.1319384127855301,104506.7734375,44.22670380188584,1318.0,0.96514493227005,True
123,73,grid,5,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.00806686282157898,1348.0,1348.0,0.37846192717552185,33039.00390625,17.751082178450385,529.0,0.5851163268089294,True
123,73,grid,5,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.00806686282157898,3129.0,3129.0,0.14998209476470947,-86758.265625,18.48931243917989,551.0,1.313549518585205,True
123,74,grid,6,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.012247448787093163,5020.0,5020.0,0.14343321323394775,257950.734375,43.253582094560585,1289.0,0.9496524333953857,True
123,74,grid,6,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.012247448787093163,1316.0,1316.0,0.36909276247024536,88123.5703125,17.482634810912383,521.0,0.5927788615226746,True
123,74,grid,6,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.012247448787093163,3075.0,3075.0,0.18995963037014008,-61427.234375,17.952417704103887,535.0,1.2649811506271362,True
123,75,grid,7,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.018594589084386826,4897.0,4897.0,0.1533377319574356,669015.875,40.736888023891815,1214.0,0.9367945790290833,True
123,75,grid,7,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.018594589084386826,1352.0,1352.0,0.3698541820049286,227421.828125,15.60350323814637,465.0,0.5921525359153748,True
123,75,grid,7,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.018594589084386826,2858.0,2858.0,0.25504785776138306,55389.37890625,16.71084862924063,498.0,1.195802092552185,True
123,76,grid,8,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.028231080621480942,5198.0,5198.0,0.13364574313163757,1154010.25,37.75041106003154,1125.0,0.9628022909164429,True
123,76,grid,8,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.028231080621480942,1366.0,1366.0,0.2859044373035431,358061.4375,13.321700614073352,397.0,0.6656085848808289,True
123,76,grid,8,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.028231080621480942,2879.0,2879.0,0.29677629470825195,101043.21875,15.53639139626187,463.0,1.1560529470443726,True
123,77,grid,9,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.04286160692572594,5285.0,5285.0,0.1384006142616272,1246950.375,36.37461830139928,1084.0,0.95635586977005,True
123,77,grid,9,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.04286160692572594,1342.0,1342.0,0.24303510785102844,392744.625,12.650582195228347,377.0,0.7073230147361755,True
123,77,grid,9,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.04286160692572594,2823.0,2823.0,0.32141348719596863,140167.203125,15.066608503070366,449.0,1.1338913440704346,True
123,78,grid,10,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.06507427990436554,5236.0,5236.0,0.13104696571826935,1292460.5,35.60283211972752,1061.0,0.9663740992546082,True
123,78,grid,10,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.06507427990436554,1382.0,1382.0,0.2348562330007553,394004.25,12.449246669574846,371.0,0.7156892418861389,True
123,78,grid,10,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.06507427990436554,2924.0,2924.0,0.3372837007045746,142674.515625,14.697493372705614,438.0,1.1200634241104126,True
123,79,grid,11,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0987984910607338,5236.0,5236.0,0.13100533187389374,1272544.375,35.46860843595852,1057.0,0.9664316177368164,True
123,79,grid,11,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0987984910607338,1376.0,1376.0,0.23229394853115082,393667.0,12.315022985805845,367.0,0.7183400988578796,True
123,79,grid,11,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0987984910607338,2856.0,2856.0,0.3378908634185791,183280.8125,14.294822321398609,426.0,1.1195409297943115,True
123,80,grid,12,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.15000000596046448,5194.0,5194.0,0.13491010665893555,1220748.625,34.93171370088252,1041.0,0.961077094078064,True
123,80,grid,12,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.15000000596046448,1383.0,1383.0,0.24183166027069092,372884.3125,12.214355222979094,364.0,0.7085450887680054,True
123,80,grid,12,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.15000000596046448,2854.0,2854.0,0.299148291349411,214475.640625,14.294822321398609,426.0,1.15388023853302,True
123,81,checkpoint_baseline,-1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0052709621377289295,4714.0,4714.0,0.12150664627552032,12135.330078125,44.52870709036609,1327.0,0.9798001646995544,True
123,81,checkpoint_baseline,-1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.00100049062166363,1324.0,1324.0,0.3585936427116394,-208.5270538330078,17.885305862219386,533.0,0.6014820337295532,True
123,81,checkpoint_baseline,-1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.028810489922761917,2910.0,2910.0,0.3006350100040436,100332.046875,15.50283547531962,462.0,1.1525228023529053,True
123,82,grid,0,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.0010000000474974513,4714.0,4714.0,0.12150664627552032,209407.421875,44.52870709036609,1327.0,0.9798001646995544,True
123,82,grid,0,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.0010000000474974513,1324.0,1324.0,0.3585936427116394,4800.05224609375,17.885305862219386,533.0,0.6014820337295532,True
123,82,grid,0,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.0010000000474974513,2846.0,2846.0,0.28949543833732605,142553.640625,15.905506526626622,474.0,1.1627769470214844,True
123,83,grid,1,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.0015182418283075094,4664.0,4664.0,0.12509110569953918,3495497.25,43.723364987752085,1303.0,0.9746959805488586,True
123,83,grid,1,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.0015182418283075094,1335.0,1335.0,0.3549499213695526,658649.1875,17.851749941277138,532.0,0.6045321822166443,True
123,83,grid,1,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.0015182418283075094,2930.0,2930.0,0.2952066659927368,133414.703125,15.838394684742122,472.0,1.1574954986572266,True
123,84,grid,2,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.0023050580639392138,4838.0,4838.0,0.08429078012704849,8095966.0,41.10600315425656,1225.0,1.0380494594573975,True
123,84,grid,2,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.0023050580639392138,1331.0,1331.0,0.32296353578567505,1705330.0,16.97929599677863,506.0,0.6320101022720337,True
123,84,grid,2,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.0023050580639392138,2942.0,2942.0,0.2705225944519043,128042.109375,15.435723633435119,460.0,1.1807068586349487,True
123,85,grid,3,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.0034996354952454567,4921.0,4921.0,0.0740988701581955,9404870.0,39.4617630280863,1176.0,1.0561671257019043,True
123,85,grid,3,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.0034996354952454567,1382.0,1382.0,0.3226456344127655,2172844.25,15.737726921915371,469.0,0.6322898864746094,True
123,85,grid,3,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.0034996354952454567,2964.0,2964.0,0.23695597052574158,492946.375,14.764605214590114,440.0,1.2140434980392456,True
123,86,grid,4,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.0053132930770516396,4792.0,4792.0,0.07590796798467636,10235300.0,37.951746585685044,1131.0,1.0528641939163208,True
123,86,grid,4,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.0053132930770516396,1444.0,1444.0,0.33408400416374207,2454731.5,14.932384819301365,445.0,0.6223089098930359,True
