init_id,cell,epsilon,epsilon_percent_log,center_gain,seed_count,fd_log_mean,fd_log_ci_low,fd_log_ci_high,fd_log_sem,analytic_log_mean,analytic_log_ci_low,analytic_log_ci_high,analytic_log_sem,fd_resolved,analytic_resolved,raw_aligned,zero_difference_fraction,center_firing_rate_mean_hz,stable_sign_window,magnitude_stable_window,qualified,status
4,1,0.05,5.0,0.0108905816450715,8,58782.529374549646,53831.15360587497,63733.90514322432,2093.9376585262908,454824.9294868782,443195.6056560743,466454.25331768213,4918.043034943312,True,True,True,0.0,252.87322573068016,True,True,True,green
4,1,0.1,10.0,0.0108905816450715,8,57886.863039271644,56712.97997153022,59060.74610701307,496.4353499084293,454824.9294868782,443195.6056560743,466454.25331768213,4918.043034943312,True,True,True,0.0,252.87322573068016,True,True,True,green
4,2,0.0025,0.25,0.0116654084995388,8,78349.06426552351,40178.41248720734,116519.7160438397,16142.375158592258,1734972.1054024603,1701370.742922595,1768573.4678823256,14210.021933604008,True,True,True,0.0,214.2042213348545,True,True,True,green
4,2,0.005,0.5,0.0116654084995388,8,117587.39785480537,69710.33722196215,165464.45848764858,20247.217121533693,1734972.1054024603,1701370.742922595,1768573.4678823256,14210.021933604008,True,True,True,0.0,214.2042213348545,True,True,True,green
4,2,0.01,1.0,0.0116654084995388,8,80956.22398147927,63665.554407854506,98246.89355510403,7312.22711683599,1734972.1054024603,1701370.742922595,1768573.4678823256,14210.021933604008,True,True,True,0.0,214.2042213348545,True,True,True,green
4,2,0.02,2.0,0.0116654084995388,8,86762.65136912608,78413.63927797282,95111.66346027933,3530.798639796349,1734972.1054024603,1701370.742922595,1768573.4678823256,14210.021933604008,True,True,True,0.0,214.2042213348545,True,True,True,green
4,2,0.05,5.0,0.0116654084995388,8,79441.29355788817,74579.20785348603,84303.37926229031,2056.176875090022,1734972.1054024603,1701370.742922595,1768573.4678823256,14210.021933604008,True,True,True,0.0,214.2042213348545,True,True,True,green
4,2,0.1,10.0,0.0116654084995388,8,79424.36613734382,75656.74185949542,83191.99041519222,1593.3289508092334,1734972.1054024603,1701370.742922595,1768573.4678823256,14210.021933604008,True,True,True,0.0,214.2042213348545,True,True,True,green
4,7,0.0025,0.25,0.0098292483016848,8,4724.949192591872,-825.520685637096,10275.41907082084,2347.2946598133863,164.22326387176156,121.90605995901535,206.54046778450777,17.89595276469055,False,True,True,0.0,26.52595550484883,False,False,False,gray
4,7,0.005,0.5,0.0098292483016848,8,5087.508941587903,817.725025679094,9357.292857496712,1805.6923475400922,164.22326387176156,121.90605995901535,206.54046778450777,17.89595276469055,True,True,True,0.0,26.52595550484883,True,True,True,green
